I_P  ,I_E,I_L  ,Q_E ,Q_P,Q_L  ,Labels
-107655,-183065,-127495,22846,107445,99971,Spoofed
-107654,-183064,-127494,22847,107446,99972,Spoofed
-107653,-183063,-127493,22848,107447,99973,Spoofed
-107652,-183062,-127492,22849,107448,99974,Spoofed
-107651,-183061,-127491,22850,107449,99975,Spoofed
-107650,-183060,-127490,22851,107450,99976,Spoofed
-107649,-183059,-127489,22852,107451,99977,Spoofed
-107648,-183058,-127488,22853,107452,99978,Spoofed
-107647,-183057,-127487,22854,107453,99979,Spoofed
-107646,-183056,-127486,22855,107454,99980,Spoofed
-107645,-183055,-127485,22856,107455,99981,Spoofed
-107644,-183054,-127484,22857,107456,99982,Spoofed
-107643,-183053,-127483,22858,107457,99983,Spoofed
-107642,-183052,-127482,22859,107458,99984,Spoofed
-107641,-183051,-127481,22860,107459,99985,Spoofed
-107640,-183050,-127480,22861,107460,99986,Spoofed
-107639,-183049,-127479,22862,107461,99987,Spoofed
-107638,-183048,-127478,22863,107462,99988,Spoofed
-107637,-183047,-127477,22864,107463,99989,Spoofed
-107636,-183046,-127476,22865,107464,99990,Spoofed
-107635,-183045,-127475,22866,107465,99991,Spoofed
-107634,-183044,-127474,22867,107466,99992,Spoofed
-107633,-183043,-127473,22868,107467,99993,Spoofed
-107632,-183042,-127472,22869,107468,99994,Spoofed
-107631,-183041,-127471,22870,107469,99995,Spoofed
-107630,-183040,-127470,22871,107470,99996,Spoofed
-107629,-183039,-127469,22872,107471,99997,Spoofed
-107628,-183038,-127468,22873,107472,99998,Spoofed
-107627,-183037,-127467,22874,107473,99999,Spoofed
-107626,-183036,-127466,22875,107474,100000,Spoofed
-107625,-183035,-127465,22876,107475,100001,Spoofed
-107624,-183034,-127464,22877,107476,100002,Spoofed
-107623,-183033,-127463,22878,107477,100003,Spoofed
-107622,-183032,-127462,22879,107478,100004,Spoofed
-107621,-183031,-127461,22880,107479,100005,Spoofed
-107620,-183030,-127460,22881,107480,100006,Spoofed
-107619,-183029,-127459,22882,107481,100007,Spoofed
-107618,-183028,-127458,22883,107482,100008,Spoofed
-107617,-183027,-127457,22884,107483,100009,Spoofed
-107616,-183026,-127456,22885,107484,100010,Spoofed
-107615,-183025,-127455,22886,107485,100011,Spoofed
-107614,-183024,-127454,22887,107486,100012,Spoofed
-107613,-183023,-127453,22888,107487,100013,Spoofed
-107612,-183022,-127452,22889,107488,100014,Spoofed
-107611,-183021,-127451,22890,107489,100015,Spoofed
-107610,-183020,-127450,22891,107490,100016,Spoofed
-107609,-183019,-127449,22892,107491,100017,Spoofed
-107608,-183018,-127448,22893,107492,100018,Spoofed
-107607,-183017,-127447,22894,107493,100019,Spoofed
-107606,-183016,-127446,22895,107494,100020,Spoofed
-107605,-183015,-127445,22896,107495,100021,Spoofed
-107604,-183014,-127444,22897,107496,100022,Spoofed
-107603,-183013,-127443,22898,107497,100023,Spoofed
-107602,-183012,-127442,22899,107498,100024,Spoofed
-107601,-183011,-127441,22900,107499,100025,Spoofed
-107600,-183010,-127440,22901,107500,100026,Spoofed
-107599,-183009,-127439,22902,107501,100027,Spoofed
-107598,-183008,-127438,22903,107502,100028,Spoofed
-107597,-183007,-127437,22904,107503,100029,Spoofed
-107596,-183006,-127436,22905,107504,100030,Spoofed
-107595,-183005,-127435,22906,107505,100031,Spoofed
-107594,-183004,-127434,22907,107506,100032,Spoofed
-107593,-183003,-127433,22908,107507,100033,Spoofed
-107592,-183002,-127432,22909,107508,100034,Spoofed
-107591,-183001,-127431,22910,107509,100035,Spoofed
-107590,-183000,-127430,22911,107510,100036,Spoofed
-107589,-182999,-127429,22912,107511,100037,Spoofed
-107588,-182998,-127428,22913,107512,100038,Spoofed
-107587,-182997,-127427,22914,107513,100039,Spoofed
-107586,-182996,-127426,22915,107514,100040,Spoofed
-107585,-182995,-127425,22916,107515,100041,Spoofed
-107584,-182994,-127424,22917,107516,100042,Spoofed
-107583,-182993,-127423,22918,107517,100043,Spoofed
-107582,-182992,-127422,22919,107518,100044,Spoofed
-107581,-182991,-127421,22920,107519,100045,Spoofed
-107580,-182990,-127420,22921,107520,100046,Spoofed
-107579,-182989,-127419,22922,107521,100047,Spoofed
-107578,-182988,-127418,22923,107522,100048,Spoofed
-107577,-182987,-127417,22924,107523,100049,Spoofed
-107576,-182986,-127416,22925,107524,100050,Spoofed
-107575,-182985,-127415,22926,107525,100051,Spoofed
-107574,-182984,-127414,22927,107526,100052,Spoofed
-107573,-182983,-127413,22928,107527,100053,Spoofed
-107572,-182982,-127412,22929,107528,100054,Spoofed
-107571,-182981,-127411,22930,107529,100055,Spoofed
-107570,-182980,-127410,22931,107530,100056,Spoofed
-107569,-182979,-127409,22932,107531,100057,Spoofed
-107568,-182978,-127408,22933,107532,100058,Spoofed
-107567,-182977,-127407,22934,107533,100059,Spoofed
-107566,-182976,-127406,22935,107534,100060,Spoofed
-107565,-182975,-127405,22936,107535,100061,Spoofed
-107564,-182974,-127404,22937,107536,100062,Spoofed
-107563,-182973,-127403,22938,107537,100063,Spoofed
-107562,-182972,-127402,22939,107538,100064,Spoofed
-107561,-182971,-127401,22940,107539,100065,Spoofed
-107560,-182970,-127400,22941,107540,100066,Spoofed
-107559,-182969,-127399,22942,107541,100067,Spoofed
-107558,-182968,-127398,22943,107542,100068,Spoofed
-107557,-182967,-127397,22944,107543,100069,Spoofed
-107556,-182966,-127396,22945,107544,100070,Spoofed
-107555,-182965,-127395,22946,107545,100071,Spoofed
-107554,-182964,-127394,22947,107546,100072,Spoofed
-107553,-182963,-127393,22948,107547,100073,Spoofed
-107552,-182962,-127392,22949,107548,100074,Spoofed
-107551,-182961,-127391,22950,107549,100075,Spoofed
-107550,-182960,-127390,22951,107550,100076,Spoofed
-107549,-182959,-127389,22952,107551,100077,Spoofed
-107548,-182958,-127388,22953,107552,100078,Spoofed
-107547,-182957,-127387,22954,107553,100079,Spoofed
-107546,-182956,-127386,22955,107554,100080,Spoofed
-107545,-182955,-127385,22956,107555,100081,Spoofed
-107544,-182954,-127384,22957,107556,100082,Spoofed
-107543,-182953,-127383,22958,107557,100083,Spoofed
-107542,-182952,-127382,22959,107558,100084,Spoofed
-107541,-182951,-127381,22960,107559,100085,Spoofed
-107540,-182950,-127380,22961,107560,100086,Spoofed
-107539,-182949,-127379,22962,107561,100087,Spoofed
-107538,-182948,-127378,22963,107562,100088,Spoofed
-107537,-182947,-127377,22964,107563,100089,Spoofed
-107536,-182946,-127376,22965,107564,100090,Spoofed
-107535,-182945,-127375,22966,107565,100091,Spoofed
-107534,-182944,-127374,22967,107566,100092,Spoofed
-107533,-182943,-127373,22968,107567,100093,Spoofed
-107532,-182942,-127372,22969,107568,100094,Spoofed
-107531,-182941,-127371,22970,107569,100095,Spoofed
-107530,-182940,-127370,22971,107570,100096,Spoofed
-107529,-182939,-127369,22972,107571,100097,Spoofed
-107528,-182938,-127368,22973,107572,100098,Spoofed
-107527,-182937,-127367,22974,107573,100099,Spoofed
-107526,-182936,-127366,22975,107574,100100,Spoofed
-107525,-182935,-127365,22976,107575,100101,Spoofed
-107524,-182934,-127364,22977,107576,100102,Spoofed
-107523,-182933,-127363,22978,107577,100103,Spoofed
-107522,-182932,-127362,22979,107578,100104,Spoofed
-107521,-182931,-127361,22980,107579,100105,Spoofed
-107520,-182930,-127360,22981,107580,100106,Spoofed
-107519,-182929,-127359,22982,107581,100107,Spoofed
-107518,-182928,-127358,22983,107582,100108,Spoofed
-107517,-182927,-127357,22984,107583,100109,Spoofed
-107516,-182926,-127356,22985,107584,100110,Spoofed
-107515,-182925,-127355,22986,107585,100111,Spoofed
-107514,-182924,-127354,22987,107586,100112,Spoofed
-107513,-182923,-127353,22988,107587,100113,Spoofed
-107512,-182922,-127352,22989,107588,100114,Spoofed
-107511,-182921,-127351,22990,107589,100115,Spoofed
-107510,-182920,-127350,22991,107590,100116,Spoofed
-107509,-182919,-127349,22992,107591,100117,Spoofed
-107508,-182918,-127348,22993,107592,100118,Spoofed
-107507,-182917,-127347,22994,107593,100119,Spoofed
-107506,-182916,-127346,22995,107594,100120,Spoofed
-107505,-182915,-127345,22996,107595,100121,Spoofed
-107504,-182914,-127344,22997,107596,100122,Spoofed
-107503,-182913,-127343,22998,107597,100123,Spoofed
-107502,-182912,-127342,22999,107598,100124,Spoofed
-107501,-182911,-127341,23000,107599,100125,Spoofed
-107500,-182910,-127340,23001,107600,100126,Spoofed
-107499,-182909,-127339,23002,107601,100127,Spoofed
-107498,-182908,-127338,23003,107602,100128,Spoofed
-107497,-182907,-127337,23004,107603,100129,Spoofed
-107496,-182906,-127336,23005,107604,100130,Spoofed
-107495,-182905,-127335,23006,107605,100131,Spoofed
-107494,-182904,-127334,23007,107606,100132,Spoofed
-107493,-182903,-127333,23008,107607,100133,Spoofed
-107492,-182902,-127332,23009,107608,100134,Spoofed
-107491,-182901,-127331,23010,107609,100135,Spoofed
-107490,-182900,-127330,23011,107610,100136,Spoofed
-107489,-182899,-127329,23012,107611,100137,Spoofed
-107488,-182898,-127328,23013,107612,100138,Spoofed
-107487,-182897,-127327,23014,107613,100139,Spoofed
-107486,-182896,-127326,23015,107614,100140,Spoofed
-107485,-182895,-127325,23016,107615,100141,Spoofed
-107484,-182894,-127324,23017,107616,100142,Spoofed
-107483,-182893,-127323,23018,107617,100143,Spoofed
-107482,-182892,-127322,23019,107618,100144,Spoofed
-107481,-182891,-127321,23020,107619,100145,Spoofed
-107480,-182890,-127320,23021,107620,100146,Spoofed
-107479,-182889,-127319,23022,107621,100147,Spoofed
-107478,-182888,-127318,23023,107622,100148,Spoofed
-107477,-182887,-127317,23024,107623,100149,Spoofed
-107476,-182886,-127316,23025,107624,100150,Spoofed
-107475,-182885,-127315,23026,107625,100151,Spoofed
-107474,-182884,-127314,23027,107626,100152,Spoofed
-107473,-182883,-127313,23028,107627,100153,Spoofed
-107472,-182882,-127312,23029,107628,100154,Spoofed
-107471,-182881,-127311,23030,107629,100155,Spoofed
-107470,-182880,-127310,23031,107630,100156,Spoofed
-107469,-182879,-127309,23032,107631,100157,Spoofed
-107468,-182878,-127308,23033,107632,100158,Spoofed
-107467,-182877,-127307,23034,107633,100159,Spoofed
-107466,-182876,-127306,23035,107634,100160,Spoofed
-107465,-182875,-127305,23036,107635,100161,Spoofed
-107464,-182874,-127304,23037,107636,100162,Spoofed
-107463,-182873,-127303,23038,107637,100163,Spoofed
-107462,-182872,-127302,23039,107638,100164,Spoofed
-107461,-182871,-127301,23040,107639,100165,Spoofed
-107460,-182870,-127300,23041,107640,100166,Spoofed
-107459,-182869,-127299,23042,107641,100167,Spoofed
-107458,-182868,-127298,23043,107642,100168,Spoofed
-107457,-182867,-127297,23044,107643,100169,Spoofed
-107456,-182866,-127296,23045,107644,100170,Spoofed
-107455,-182865,-127295,23046,107645,100171,Spoofed
-107454,-182864,-127294,23047,107646,100172,Spoofed
-107453,-182863,-127293,23048,107647,100173,Spoofed
-107452,-182862,-127292,23049,107648,100174,Spoofed
-107451,-182861,-127291,23050,107649,100175,Spoofed
-107450,-182860,-127290,23051,107650,100176,Spoofed
-107449,-182859,-127289,23052,107651,100177,Spoofed
-107448,-182858,-127288,23053,107652,100178,Spoofed
-107447,-182857,-127287,23054,107653,100179,Spoofed
-107446,-182856,-127286,23055,107654,100180,Spoofed
-107445,-182855,-127285,23056,107655,100181,Spoofed
-107444,-182854,-127284,23057,107656,100182,Spoofed
-107443,-182853,-127283,23058,107657,100183,Spoofed
-107442,-182852,-127282,23059,107658,100184,Spoofed
-107441,-182851,-127281,23060,107659,100185,Spoofed
-107440,-182850,-127280,23061,107660,100186,Spoofed
-107439,-182849,-127279,23062,107661,100187,Spoofed
-107438,-182848,-127278,23063,107662,100188,Spoofed
-107437,-182847,-127277,23064,107663,100189,Spoofed
-107436,-182846,-127276,23065,107664,100190,Spoofed
-107435,-182845,-127275,23066,107665,100191,Spoofed
-107434,-182844,-127274,23067,107666,100192,Spoofed
-107433,-182843,-127273,23068,107667,100193,Spoofed
-107432,-182842,-127272,23069,107668,100194,Spoofed
-107431,-182841,-127271,23070,107669,100195,Spoofed
-107430,-182840,-127270,23071,107670,100196,Spoofed
-107429,-182839,-127269,23072,107671,100197,Spoofed
-107428,-182838,-127268,23073,107672,100198,Spoofed
-107427,-182837,-127267,23074,107673,100199,Spoofed
-107426,-182836,-127266,23075,107674,100200,Spoofed
-107425,-182835,-127265,23076,107675,100201,Spoofed
-107424,-182834,-127264,23077,107676,100202,Spoofed
-107423,-182833,-127263,23078,107677,100203,Spoofed
-107422,-182832,-127262,23079,107678,100204,Spoofed
-107421,-182831,-127261,23080,107679,100205,Spoofed
-107420,-182830,-127260,23081,107680,100206,Spoofed
-107419,-182829,-127259,23082,107681,100207,Spoofed
-107418,-182828,-127258,23083,107682,100208,Spoofed
-107417,-182827,-127257,23084,107683,100209,Spoofed
-107416,-182826,-127256,23085,107684,100210,Spoofed
-107415,-182825,-127255,23086,107685,100211,Spoofed
-107414,-182824,-127254,23087,107686,100212,Spoofed
-107413,-182823,-127253,23088,107687,100213,Spoofed
-107412,-182822,-127252,23089,107688,100214,Spoofed
-107411,-182821,-127251,23090,107689,100215,Spoofed
-107410,-182820,-127250,23091,107690,100216,Spoofed
-107409,-182819,-127249,23092,107691,100217,Spoofed
-107408,-182818,-127248,23093,107692,100218,Spoofed
-107407,-182817,-127247,23094,107693,100219,Spoofed
-107406,-182816,-127246,23095,107694,100220,Spoofed
-107405,-182815,-127245,23096,107695,100221,Spoofed
-107404,-182814,-127244,23097,107696,100222,Spoofed
-107403,-182813,-127243,23098,107697,100223,Spoofed
-107402,-182812,-127242,23099,107698,100224,Spoofed
-107401,-182811,-127241,23100,107699,100225,Spoofed
-107400,-182810,-127240,23101,107700,100226,Spoofed
-107399,-182809,-127239,23102,107701,100227,Spoofed
-107398,-182808,-127238,23103,107702,100228,Spoofed
-107397,-182807,-127237,23104,107703,100229,Spoofed
-107396,-182806,-127236,23105,107704,100230,Spoofed
-107395,-182805,-127235,23106,107705,100231,Spoofed
-107394,-182804,-127234,23107,107706,100232,Spoofed
-107393,-182803,-127233,23108,107707,100233,Spoofed
-107392,-182802,-127232,23109,107708,100234,Spoofed
-107391,-182801,-127231,23110,107709,100235,Spoofed
-107390,-182800,-127230,23111,107710,100236,Spoofed
-107389,-182799,-127229,23112,107711,100237,Spoofed
-107388,-182798,-127228,23113,107712,100238,Spoofed
-107387,-182797,-127227,23114,107713,100239,Spoofed
-107386,-182796,-127226,23115,107714,100240,Spoofed
-107385,-182795,-127225,23116,107715,100241,Spoofed
-107384,-182794,-127224,23117,107716,100242,Spoofed
-107383,-182793,-127223,23118,107717,100243,Spoofed
-107382,-182792,-127222,23119,107718,100244,Spoofed
-107381,-182791,-127221,23120,107719,100245,Spoofed
-107380,-182790,-127220,23121,107720,100246,Spoofed
-107379,-182789,-127219,23122,107721,100247,Spoofed
-107378,-182788,-127218,23123,107722,100248,Spoofed
-107377,-182787,-127217,23124,107723,100249,Spoofed
-107376,-182786,-127216,23125,107724,100250,Spoofed
-107375,-182785,-127215,23126,107725,100251,Spoofed
-107374,-182784,-127214,23127,107726,100252,Spoofed
-107373,-182783,-127213,23128,107727,100253,Spoofed
-107372,-182782,-127212,23129,107728,100254,Spoofed
-107371,-182781,-127211,23130,107729,100255,Spoofed
-107370,-182780,-127210,23131,107730,100256,Spoofed
-107369,-182779,-127209,23132,107731,100257,Spoofed
-107368,-182778,-127208,23133,107732,100258,Spoofed
-107367,-182777,-127207,23134,107733,100259,Spoofed
-107366,-182776,-127206,23135,107734,100260,Spoofed
-107365,-182775,-127205,23136,107735,100261,Spoofed
-107364,-182774,-127204,23137,107736,100262,Spoofed
-107363,-182773,-127203,23138,107737,100263,Spoofed
-107362,-182772,-127202,23139,107738,100264,Spoofed
-107361,-182771,-127201,23140,107739,100265,Spoofed
-107360,-182770,-127200,23141,107740,100266,Spoofed
-107359,-182769,-127199,23142,107741,100267,Spoofed
-107358,-182768,-127198,23143,107742,100268,Spoofed
-107357,-182767,-127197,23144,107743,100269,Spoofed
-107356,-182766,-127196,23145,107744,100270,Spoofed
-107355,-182765,-127195,23146,107745,100271,Spoofed
-107354,-182764,-127194,23147,107746,100272,Spoofed
-107353,-182763,-127193,23148,107747,100273,Spoofed
-107352,-182762,-127192,23149,107748,100274,Spoofed
-107351,-182761,-127191,23150,107749,100275,Spoofed
-107350,-182760,-127190,23151,107750,100276,Spoofed
-107349,-182759,-127189,23152,107751,100277,Spoofed
-107348,-182758,-127188,23153,107752,100278,Spoofed
-107347,-182757,-127187,23154,107753,100279,Spoofed
-107346,-182756,-127186,23155,107754,100280,Spoofed
-107345,-182755,-127185,23156,107755,100281,Spoofed
-107344,-182754,-127184,23157,107756,100282,Spoofed
-107343,-182753,-127183,23158,107757,100283,Spoofed
-107342,-182752,-127182,23159,107758,100284,Spoofed
-107341,-182751,-127181,23160,107759,100285,Spoofed
-107340,-182750,-127180,23161,107760,100286,Spoofed
-107339,-182749,-127179,23162,107761,100287,Spoofed
-107338,-182748,-127178,23163,107762,100288,Spoofed
-107337,-182747,-127177,23164,107763,100289,Spoofed
-107336,-182746,-127176,23165,107764,100290,Spoofed
-107335,-182745,-127175,23166,107765,100291,Spoofed
-107334,-182744,-127174,23167,107766,100292,Spoofed
-107333,-182743,-127173,23168,107767,100293,Spoofed
-107332,-182742,-127172,23169,107768,100294,Spoofed
-107331,-182741,-127171,23170,107769,100295,Spoofed
-107330,-182740,-127170,23171,107770,100296,Spoofed
-107329,-182739,-127169,23172,107771,100297,Spoofed
-107328,-182738,-127168,23173,107772,100298,Spoofed
-107327,-182737,-127167,23174,107773,100299,Spoofed
-107326,-182736,-127166,23175,107774,100300,Spoofed
-107325,-182735,-127165,23176,107775,100301,Spoofed
-107324,-182734,-127164,23177,107776,100302,Spoofed
-107323,-182733,-127163,23178,107777,100303,Spoofed
-107322,-182732,-127162,23179,107778,100304,Spoofed
-107321,-182731,-127161,23180,107779,100305,Spoofed
-107320,-182730,-127160,23181,107780,100306,Spoofed
-107319,-182729,-127159,23182,107781,100307,Spoofed
-107318,-182728,-127158,23183,107782,100308,Spoofed
-107317,-182727,-127157,23184,107783,100309,Spoofed
-107316,-182726,-127156,23185,107784,100310,Spoofed
-107315,-182725,-127155,23186,107785,100311,Spoofed
-107314,-182724,-127154,23187,107786,100312,Spoofed
-107313,-182723,-127153,23188,107787,100313,Spoofed
-107312,-182722,-127152,23189,107788,100314,Spoofed
