I_P  ,I_E,I_L  ,Q_E ,Q_P,Q_L  ,Labels
-98738,-168900,-156220,-280700,-57121,167020,Spoofed
-98737,-168899,-156219,-280699,-57120,167021,Spoofed
-98736,-168898,-156218,-280698,-57119,167022,Spoofed
-98735,-168897,-156217,-280697,-57118,167023,Spoofed
-98734,-168896,-156216,-280696,-57117,167024,Spoofed
-98733,-168895,-156215,-280695,-57116,167025,Spoofed
-98732,-168894,-156214,-280694,-57115,167026,Spoofed
-98731,-168893,-156213,-280693,-57114,167027,Spoofed
-98730,-168892,-156212,-280692,-57113,167028,Spoofed
-98729,-168891,-156211,-280691,-57112,167029,Spoofed
-98728,-168890,-156210,-280690,-57111,167030,Spoofed
-98727,-168889,-156209,-280689,-57110,167031,Spoofed
-98726,-168888,-156208,-280688,-57109,167032,Spoofed
-98725,-168887,-156207,-280687,-57108,167033,Spoofed
-98724,-168886,-156206,-280686,-57107,167034,Spoofed
-98723,-168885,-156205,-280685,-57106,167035,Spoofed
-98722,-168884,-156204,-280684,-57105,167036,Spoofed
-98721,-168883,-156203,-280683,-57104,167037,Spoofed
-98720,-168882,-156202,-280682,-57103,167038,Spoofed
-98719,-168881,-156201,-280681,-57102,167039,Spoofed
-98718,-168880,-156200,-280680,-57101,167040,Spoofed
-98717,-168879,-156199,-280679,-57100,167041,Spoofed
-98716,-168878,-156198,-280678,-57099,167042,Spoofed
-98715,-168877,-156197,-280677,-57098,167043,Spoofed
-98714,-168876,-156196,-280676,-57097,167044,Spoofed
-98713,-168875,-156195,-280675,-57096,167045,Spoofed
-98712,-168874,-156194,-280674,-57095,167046,Spoofed
-98711,-168873,-156193,-280673,-57094,167047,Spoofed
-98710,-168872,-156192,-280672,-57093,167048,Spoofed
-98709,-168871,-156191,-280671,-57092,167049,Spoofed
-98708,-168870,-156190,-280670,-57091,167050,Spoofed
-98707,-168869,-156189,-280669,-57090,167051,Spoofed
-98706,-168868,-156188,-280668,-57089,167052,Spoofed
-98705,-168867,-156187,-280667,-57088,167053,Spoofed
-98704,-168866,-156186,-280666,-57087,167054,Spoofed
-98703,-168865,-156185,-280665,-57086,167055,Spoofed
-98702,-168864,-156184,-280664,-57085,167056,Spoofed
-98701,-168863,-156183,-280663,-57084,167057,Spoofed
-98700,-168862,-156182,-280662,-57083,167058,Spoofed
-98699,-168861,-156181,-280661,-57082,167059,Spoofed
-98698,-168860,-156180,-280660,-57081,167060,Spoofed
-98697,-168859,-156179,-280659,-57080,167061,Spoofed
-98696,-168858,-156178,-280658,-57079,167062,Spoofed
-98695,-168857,-156177,-280657,-57078,167063,Spoofed
-98694,-168856,-156176,-280656,-57077,167064,Spoofed
-98693,-168855,-156175,-280655,-57076,167065,Spoofed
-98692,-168854,-156174,-280654,-57075,167066,Spoofed
-98691,-168853,-156173,-280653,-57074,167067,Spoofed
-98690,-168852,-156172,-280652,-57073,167068,Spoofed
-98689,-168851,-156171,-280651,-57072,167069,Spoofed
-98688,-168850,-156170,-280650,-57071,167070,Spoofed
-98687,-168849,-156169,-280649,-57070,167071,Spoofed
-98686,-168848,-156168,-280648,-57069,167072,Spoofed
-98685,-168847,-156167,-280647,-57068,167073,Spoofed
-98684,-168846,-156166,-280646,-57067,167074,Spoofed
-98683,-168845,-156165,-280645,-57066,167075,Spoofed
-98682,-168844,-156164,-280644,-57065,167076,Spoofed
-98681,-168843,-156163,-280643,-57064,167077,Spoofed
-98680,-168842,-156162,-280642,-57063,167078,Spoofed
-98679,-168841,-156161,-280641,-57062,167079,Spoofed
-98678,-168840,-156160,-280640,-57061,167080,Spoofed
-98677,-168839,-156159,-280639,-57060,167081,Spoofed
-98676,-168838,-156158,-280638,-57059,167082,Spoofed
-98675,-168837,-156157,-280637,-57058,167083,Spoofed
-98674,-168836,-156156,-280636,-57057,167084,Spoofed
-98673,-168835,-156155,-280635,-57056,167085,Spoofed
-98672,-168834,-156154,-280634,-57055,167086,Spoofed
-98671,-168833,-156153,-280633,-57054,167087,Spoofed
-98670,-168832,-156152,-280632,-57053,167088,Spoofed
-98669,-168831,-156151,-280631,-57052,167089,Spoofed
-98668,-168830,-156150,-280630,-57051,167090,Spoofed
-98667,-168829,-156149,-280629,-57050,167091,Spoofed
-98666,-168828,-156148,-280628,-57049,167092,Spoofed
-98665,-168827,-156147,-280627,-57048,167093,Spoofed
-98664,-168826,-156146,-280626,-57047,167094,Spoofed
-98663,-168825,-156145,-280625,-57046,167095,Spoofed
-98662,-168824,-156144,-280624,-57045,167096,Spoofed
-98661,-168823,-156143,-280623,-57044,167097,Spoofed
-98660,-168822,-156142,-280622,-57043,167098,Spoofed
-98659,-168821,-156141,-280621,-57042,167099,Spoofed
-98658,-168820,-156140,-280620,-57041,167100,Spoofed
-98657,-168819,-156139,-280619,-57040,167101,Spoofed
-98656,-168818,-156138,-280618,-57039,167102,Spoofed
-98655,-168817,-156137,-280617,-57038,167103,Spoofed
-98654,-168816,-156136,-280616,-57037,167104,Spoofed
-98653,-168815,-156135,-280615,-57036,167105,Spoofed
-98652,-168814,-156134,-280614,-57035,167106,Spoofed
-98651,-168813,-156133,-280613,-57034,167107,Spoofed
-98650,-168812,-156132,-280612,-57033,167108,Spoofed
-98649,-168811,-156131,-280611,-57032,167109,Spoofed
-98648,-168810,-156130,-280610,-57031,167110,Spoofed
-98647,-168809,-156129,-280609,-57030,167111,Spoofed
-98646,-168808,-156128,-280608,-57029,167112,Spoofed
-98645,-168807,-156127,-280607,-57028,167113,Spoofed
-98644,-168806,-156126,-280606,-57027,167114,Spoofed
-98643,-168805,-156125,-280605,-57026,167115,Spoofed
-98642,-168804,-156124,-280604,-57025,167116,Spoofed
-98641,-168803,-156123,-280603,-57024,167117,Spoofed
-98640,-168802,-156122,-280602,-57023,167118,Spoofed
-98639,-168801,-156121,-280601,-57022,167119,Spoofed
-98638,-168800,-156120,-280600,-57021,167120,Spoofed
-98637,-168799,-156119,-280599,-57020,167121,Spoofed
-98636,-168798,-156118,-280598,-57019,167122,Spoofed
-98635,-168797,-156117,-280597,-57018,167123,Spoofed
-98634,-168796,-156116,-280596,-57017,167124,Spoofed
-98633,-168795,-156115,-280595,-57016,167125,Spoofed
-98632,-168794,-156114,-280594,-57015,167126,Spoofed
-98631,-168793,-156113,-280593,-57014,167127,Spoofed
-98630,-168792,-156112,-280592,-57013,167128,Spoofed
-98629,-168791,-156111,-280591,-57012,167129,Spoofed
-98628,-168790,-156110,-280590,-57011,167130,Spoofed
-98627,-168789,-156109,-280589,-57010,167131,Spoofed
-98626,-168788,-156108,-280588,-57009,167132,Spoofed
-98625,-168787,-156107,-280587,-57008,167133,Spoofed
-98624,-168786,-156106,-280586,-57007,167134,Spoofed
-98623,-168785,-156105,-280585,-57006,167135,Spoofed
-98622,-168784,-156104,-280584,-57005,167136,Spoofed
-98621,-168783,-156103,-280583,-57004,167137,Spoofed
-98620,-168782,-156102,-280582,-57003,167138,Spoofed
-98619,-168781,-156101,-280581,-57002,167139,Spoofed
-98618,-168780,-156100,-280580,-57001,167140,Spoofed
-98617,-168779,-156099,-280579,-57000,167141,Spoofed
-98616,-168778,-156098,-280578,-56999,167142,Spoofed
-98615,-168777,-156097,-280577,-56998,167143,Spoofed
-98614,-168776,-156096,-280576,-56997,167144,Spoofed
-98613,-168775,-156095,-280575,-56996,167145,Spoofed
-98612,-168774,-156094,-280574,-56995,167146,Spoofed
-98611,-168773,-156093,-280573,-56994,167147,Spoofed
-98610,-168772,-156092,-280572,-56993,167148,Spoofed
-98609,-168771,-156091,-280571,-56992,167149,Spoofed
-98608,-168770,-156090,-280570,-56991,167150,Spoofed
-98607,-168769,-156089,-280569,-56990,167151,Spoofed
-98606,-168768,-156088,-280568,-56989,167152,Spoofed
-98605,-168767,-156087,-280567,-56988,167153,Spoofed
-98604,-168766,-156086,-280566,-56987,167154,Spoofed
-98603,-168765,-156085,-280565,-56986,167155,Spoofed
-98602,-168764,-156084,-280564,-56985,167156,Spoofed
-98601,-168763,-156083,-280563,-56984,167157,Spoofed
-98600,-168762,-156082,-280562,-56983,167158,Spoofed
-98599,-168761,-156081,-280561,-56982,167159,Spoofed
-98598,-168760,-156080,-280560,-56981,167160,Spoofed
-98597,-168759,-156079,-280559,-56980,167161,Spoofed
-98596,-168758,-156078,-280558,-56979,167162,Spoofed
-98595,-168757,-156077,-280557,-56978,167163,Spoofed
-98594,-168756,-156076,-280556,-56977,167164,Spoofed
-98593,-168755,-156075,-280555,-56976,167165,Spoofed
-98592,-168754,-156074,-280554,-56975,167166,Spoofed
-98591,-168753,-156073,-280553,-56974,167167,Spoofed
-98590,-168752,-156072,-280552,-56973,167168,Spoofed
-98589,-168751,-156071,-280551,-56972,167169,Spoofed
-98588,-168750,-156070,-280550,-56971,167170,Spoofed
-98587,-168749,-156069,-280549,-56970,167171,Spoofed
-98586,-168748,-156068,-280548,-56969,167172,Spoofed
-98585,-168747,-156067,-280547,-56968,167173,Spoofed
-98584,-168746,-156066,-280546,-56967,167174,Spoofed
-98583,-168745,-156065,-280545,-56966,167175,Spoofed
-98582,-168744,-156064,-280544,-56965,167176,Spoofed
-98581,-168743,-156063,-280543,-56964,167177,Spoofed
-98580,-168742,-156062,-280542,-56963,167178,Spoofed
-98579,-168741,-156061,-280541,-56962,167179,Spoofed
-98578,-168740,-156060,-280540,-56961,167180,Spoofed
-98577,-168739,-156059,-280539,-56960,167181,Spoofed
-98576,-168738,-156058,-280538,-56959,167182,Spoofed
-98575,-168737,-156057,-280537,-56958,167183,Spoofed
-98574,-168736,-156056,-280536,-56957,167184,Spoofed
-98573,-168735,-156055,-280535,-56956,167185,Spoofed
-98572,-168734,-156054,-280534,-56955,167186,Spoofed
-98571,-168733,-156053,-280533,-56954,167187,Spoofed
-98570,-168732,-156052,-280532,-56953,167188,Spoofed
-98569,-168731,-156051,-280531,-56952,167189,Spoofed
-98568,-168730,-156050,-280530,-56951,167190,Spoofed
-98567,-168729,-156049,-280529,-56950,167191,Spoofed
-98566,-168728,-156048,-280528,-56949,167192,Spoofed
-98565,-168727,-156047,-280527,-56948,167193,Spoofed
-98564,-168726,-156046,-280526,-56947,167194,Spoofed
-98563,-168725,-156045,-280525,-56946,167195,Spoofed
-98562,-168724,-156044,-280524,-56945,167196,Spoofed
-98561,-168723,-156043,-280523,-56944,167197,Spoofed
-98560,-168722,-156042,-280522,-56943,167198,Spoofed
-98559,-168721,-156041,-280521,-56942,167199,Spoofed
-98558,-168720,-156040,-280520,-56941,167200,Spoofed
-98557,-168719,-156039,-280519,-56940,167201,Spoofed
-98556,-168718,-156038,-280518,-56939,167202,Spoofed
-98555,-168717,-156037,-280517,-56938,167203,Spoofed
-98554,-168716,-156036,-280516,-56937,167204,Spoofed
-98553,-168715,-156035,-280515,-56936,167205,Spoofed
-98552,-168714,-156034,-280514,-56935,167206,Spoofed
-98551,-168713,-156033,-280513,-56934,167207,Spoofed
-98550,-168712,-156032,-280512,-56933,167208,Spoofed
-98549,-168711,-156031,-280511,-56932,167209,Spoofed
-98548,-168710,-156030,-280510,-56931,167210,Spoofed
-98547,-168709,-156029,-280509,-56930,167211,Spoofed
-98546,-168708,-156028,-280508,-56929,167212,Spoofed
-98545,-168707,-156027,-280507,-56928,167213,Spoofed
-98544,-168706,-156026,-280506,-56927,167214,Spoofed
-98543,-168705,-156025,-280505,-56926,167215,Spoofed
-98542,-168704,-156024,-280504,-56925,167216,Spoofed
-98541,-168703,-156023,-280503,-56924,167217,Spoofed
-98540,-168702,-156022,-280502,-56923,167218,Spoofed
-98539,-168701,-156021,-280501,-56922,167219,Spoofed
-98538,-168700,-156020,-280500,-56921,167220,Spoofed
-98537,-168699,-156019,-280499,-56920,167221,Spoofed
-98536,-168698,-156018,-280498,-56919,167222,Spoofed
-98535,-168697,-156017,-280497,-56918,167223,Spoofed
-98534,-168696,-156016,-280496,-56917,167224,Spoofed
-98533,-168695,-156015,-280495,-56916,167225,Spoofed
-98532,-168694,-156014,-280494,-56915,167226,Spoofed
-98531,-168693,-156013,-280493,-56914,167227,Spoofed
-98530,-168692,-156012,-280492,-56913,167228,Spoofed
-98529,-168691,-156011,-280491,-56912,167229,Spoofed
-98528,-168690,-156010,-280490,-56911,167230,Spoofed
-98527,-168689,-156009,-280489,-56910,167231,Spoofed
-98526,-168688,-156008,-280488,-56909,167232,Spoofed
-98525,-168687,-156007,-280487,-56908,167233,Spoofed
-98524,-168686,-156006,-280486,-56907,167234,Spoofed
-98523,-168685,-156005,-280485,-56906,167235,Spoofed
-98522,-168684,-156004,-280484,-56905,167236,Spoofed
-98521,-168683,-156003,-280483,-56904,167237,Spoofed
-98520,-168682,-156002,-280482,-56903,167238,Spoofed
-98519,-168681,-156001,-280481,-56902,167239,Spoofed
-98518,-168680,-156000,-280480,-56901,167240,Spoofed
-98517,-168679,-155999,-280479,-56900,167241,Spoofed
-98516,-168678,-155998,-280478,-56899,167242,Spoofed
-98515,-168677,-155997,-280477,-56898,167243,Spoofed
-98514,-168676,-155996,-280476,-56897,167244,Spoofed
-98513,-168675,-155995,-280475,-56896,167245,Spoofed
-98512,-168674,-155994,-280474,-56895,167246,Spoofed
-98511,-168673,-155993,-280473,-56894,167247,Spoofed
-98510,-168672,-155992,-280472,-56893,167248,Spoofed
-98509,-168671,-155991,-280471,-56892,167249,Spoofed
-98508,-168670,-155990,-280470,-56891,167250,Spoofed
-98507,-168669,-155989,-280469,-56890,167251,Spoofed
-98506,-168668,-155988,-280468,-56889,167252,Spoofed
-98505,-168667,-155987,-280467,-56888,167253,Spoofed
-98504,-168666,-155986,-280466,-56887,167254,Spoofed
-98503,-168665,-155985,-280465,-56886,167255,Spoofed
-98502,-168664,-155984,-280464,-56885,167256,Spoofed
-98501,-168663,-155983,-280463,-56884,167257,Spoofed
-98500,-168662,-155982,-280462,-56883,167258,Spoofed
-98499,-168661,-155981,-280461,-56882,167259,Spoofed
-98498,-168660,-155980,-280460,-56881,167260,Spoofed
-98497,-168659,-155979,-280459,-56880,167261,Spoofed
-98496,-168658,-155978,-280458,-56879,167262,Spoofed
-98495,-168657,-155977,-280457,-56878,167263,Spoofed
-98494,-168656,-155976,-280456,-56877,167264,Spoofed
-98493,-168655,-155975,-280455,-56876,167265,Spoofed
-98492,-168654,-155974,-280454,-56875,167266,Spoofed
-98491,-168653,-155973,-280453,-56874,167267,Spoofed
-98490,-168652,-155972,-280452,-56873,167268,Spoofed
-98489,-168651,-155971,-280451,-56872,167269,Spoofed
-98488,-168650,-155970,-280450,-56871,167270,Spoofed
-98487,-168649,-155969,-280449,-56870,167271,Spoofed
-98486,-168648,-155968,-280448,-56869,167272,Spoofed
-98485,-168647,-155967,-280447,-56868,167273,Spoofed
-98484,-168646,-155966,-280446,-56867,167274,Spoofed
-98483,-168645,-155965,-280445,-56866,167275,Spoofed
-98482,-168644,-155964,-280444,-56865,167276,Spoofed
-98481,-168643,-155963,-280443,-56864,167277,Spoofed
-98480,-168642,-155962,-280442,-56863,167278,Spoofed
-98479,-168641,-155961,-280441,-56862,167279,Spoofed
-98478,-168640,-155960,-280440,-56861,167280,Spoofed
-98477,-168639,-155959,-280439,-56860,167281,Spoofed
-98476,-168638,-155958,-280438,-56859,167282,Spoofed
-98475,-168637,-155957,-280437,-56858,167283,Spoofed
-98474,-168636,-155956,-280436,-56857,167284,Spoofed
-98473,-168635,-155955,-280435,-56856,167285,Spoofed
-98472,-168634,-155954,-280434,-56855,167286,Spoofed
-98471,-168633,-155953,-280433,-56854,167287,Spoofed
-98470,-168632,-155952,-280432,-56853,167288,Spoofed
-98469,-168631,-155951,-280431,-56852,167289,Spoofed
-98468,-168630,-155950,-280430,-56851,167290,Spoofed
-98467,-168629,-155949,-280429,-56850,167291,Spoofed
-98466,-168628,-155948,-280428,-56849,167292,Spoofed
-98465,-168627,-155947,-280427,-56848,167293,Spoofed
-98464,-168626,-155946,-280426,-56847,167294,Spoofed
-98463,-168625,-155945,-280425,-56846,167295,Spoofed
-98462,-168624,-155944,-280424,-56845,167296,Spoofed
-98461,-168623,-155943,-280423,-56844,167297,Spoofed
-98460,-168622,-155942,-280422,-56843,167298,Spoofed
-98459,-168621,-155941,-280421,-56842,167299,Spoofed
-98458,-168620,-155940,-280420,-56841,167300,Spoofed
-98457,-168619,-155939,-280419,-56840,167301,Spoofed
-98456,-168618,-155938,-280418,-56839,167302,Spoofed
-98455,-168617,-155937,-280417,-56838,167303,Spoofed
-98454,-168616,-155936,-280416,-56837,167304,Spoofed
-98453,-168615,-155935,-280415,-56836,167305,Spoofed
-98452,-168614,-155934,-280414,-56835,167306,Spoofed
-98451,-168613,-155933,-280413,-56834,167307,Spoofed
-98450,-168612,-155932,-280412,-56833,167308,Spoofed
-98449,-168611,-155931,-280411,-56832,167309,Spoofed
-98448,-168610,-155930,-280410,-56831,167310,Spoofed
-98447,-168609,-155929,-280409,-56830,167311,Spoofed
-98446,-168608,-155928,-280408,-56829,167312,Spoofed
-98445,-168607,-155927,-280407,-56828,167313,Spoofed
-98444,-168606,-155926,-280406,-56827,167314,Spoofed
-98443,-168605,-155925,-280405,-56826,167315,Spoofed
-98442,-168604,-155924,-280404,-56825,167316,Spoofed
-98441,-168603,-155923,-280403,-56824,167317,Spoofed
-98440,-168602,-155922,-280402,-56823,167318,Spoofed
-98439,-168601,-155921,-280401,-56822,167319,Spoofed
-98438,-168600,-155920,-280400,-56821,167320,Spoofed
-98437,-168599,-155919,-280399,-56820,167321,Spoofed
-98436,-168598,-155918,-280398,-56819,167322,Spoofed
-98435,-168597,-155917,-280397,-56818,167323,Spoofed
-98434,-168596,-155916,-280396,-56817,167324,Spoofed
-98433,-168595,-155915,-280395,-56816,167325,Spoofed
-98432,-168594,-155914,-280394,-56815,167326,Spoofed
-98431,-168593,-155913,-280393,-56814,167327,Spoofed
-98430,-168592,-155912,-280392,-56813,167328,Spoofed
-98429,-168591,-155911,-280391,-56812,167329,Spoofed
-98428,-168590,-155910,-280390,-56811,167330,Spoofed
-98427,-168589,-155909,-280389,-56810,167331,Spoofed
-98426,-168588,-155908,-280388,-56809,167332,Spoofed
-98425,-168587,-155907,-280387,-56808,167333,Spoofed
-98424,-168586,-155906,-280386,-56807,167334,Spoofed
-98423,-168585,-155905,-280385,-56806,167335,Spoofed
-98422,-168584,-155904,-280384,-56805,167336,Spoofed
-98421,-168583,-155903,-280383,-56804,167337,Spoofed
-98420,-168582,-155902,-280382,-56803,167338,Spoofed
-98419,-168581,-155901,-280381,-56802,167339,Spoofed
-98418,-168580,-155900,-280380,-56801,167340,Spoofed
-98417,-168579,-155899,-280379,-56800,167341,Spoofed
-98416,-168578,-155898,-280378,-56799,167342,Spoofed
-98415,-168577,-155897,-280377,-56798,167343,Spoofed
-98414,-168576,-155896,-280376,-56797,167344,Spoofed
-98413,-168575,-155895,-280375,-56796,167345,Spoofed
-98412,-168574,-155894,-280374,-56795,167346,Spoofed
-98411,-168573,-155893,-280373,-56794,167347,Spoofed
-98410,-168572,-155892,-280372,-56793,167348,Spoofed
-98409,-168571,-155891,-280371,-56792,167349,Spoofed
-98408,-168570,-155890,-280370,-56791,167350,Spoofed
-98407,-168569,-155889,-280369,-56790,167351,Spoofed
-98406,-168568,-155888,-280368,-56789,167352,Spoofed
-98405,-168567,-155887,-280367,-56788,167353,Spoofed
-98404,-168566,-155886,-280366,-56787,167354,Spoofed
-98403,-168565,-155885,-280365,-56786,167355,Spoofed
-98402,-168564,-155884,-280364,-56785,167356,Spoofed
-98401,-168563,-155883,-280363,-56784,167357,Spoofed
-98400,-168562,-155882,-280362,-56783,167358,Spoofed
-98399,-168561,-155881,-280361,-56782,167359,Spoofed
-98398,-168560,-155880,-280360,-56781,167360,Spoofed
-98397,-168559,-155879,-280359,-56780,167361,Spoofed
-98396,-168558,-155878,-280358,-56779,167362,Spoofed
-98395,-168557,-155877,-280357,-56778,167363,Spoofed
-98394,-168556,-155876,-280356,-56777,167364,Spoofed
-98393,-168555,-155875,-280355,-56776,167365,Spoofed
-98392,-168554,-155874,-280354,-56775,167366,Spoofed
-98391,-168553,-155873,-280353,-56774,167367,Spoofed
-98390,-168552,-155872,-280352,-56773,167368,Spoofed
-98389,-168551,-155871,-280351,-56772,167369,Spoofed
-98388,-168550,-155870,-280350,-56771,167370,Spoofed
-98387,-168549,-155869,-280349,-56770,167371,Spoofed
-98386,-168548,-155868,-280348,-56769,167372,Spoofed
