I_P  ,I_E,I_L  ,Q_E ,Q_P,Q_L  ,Labels
-58845,-109720,-311120,-153770,13961,-11206,Spoofed
-58844,-109719,-311119,-153769,13962,-11205,Spoofed
-58843,-109718,-311118,-153768,13963,-11204,Spoofed
-58842,-109717,-311117,-153767,13964,-11203,Spoofed
-58841,-109716,-311116,-153766,13965,-11202,Spoofed
-58840,-109715,-311115,-153765,13966,-11201,Spoofed
-58839,-109714,-311114,-153764,13967,-11200,Spoofed
-58838,-109713,-311113,-153763,13968,-11199,Spoofed
-58837,-109712,-311112,-153762,13969,-11198,Spoofed
-58836,-109711,-311111,-153761,13970,-11197,Spoofed
-58835,-109710,-311110,-153760,13971,-11196,Spoofed
-58834,-109709,-311109,-153759,13972,-11195,Spoofed
-58833,-109708,-311108,-153758,13973,-11194,Spoofed
-58832,-109707,-311107,-153757,13974,-11193,Spoofed
-58831,-109706,-311106,-153756,13975,-11192,Spoofed
-58830,-109705,-311105,-153755,13976,-11191,Spoofed
-58829,-109704,-311104,-153754,13977,-11190,Spoofed
-58828,-109703,-311103,-153753,13978,-11189,Spoofed
-58827,-109702,-311102,-153752,13979,-11188,Spoofed
-58826,-109701,-311101,-153751,13980,-11187,Spoofed
-58825,-109700,-311100,-153750,13981,-11186,Spoofed
-58824,-109699,-311099,-153749,13982,-11185,Spoofed
-58823,-109698,-311098,-153748,13983,-11184,Spoofed
-58822,-109697,-311097,-153747,13984,-11183,Spoofed
-58821,-109696,-311096,-153746,13985,-11182,Spoofed
-58820,-109695,-311095,-153745,13986,-11181,Spoofed
-58819,-109694,-311094,-153744,13987,-11180,Spoofed
-58818,-109693,-311093,-153743,13988,-11179,Spoofed
-58817,-109692,-311092,-153742,13989,-11178,Spoofed
-58816,-109691,-311091,-153741,13990,-11177,Spoofed
-58815,-109690,-311090,-153740,13991,-11176,Spoofed
-58814,-109689,-311089,-153739,13992,-11175,Spoofed
-58813,-109688,-311088,-153738,13993,-11174,Spoofed
-58812,-109687,-311087,-153737,13994,-11173,Spoofed
-58811,-109686,-311086,-153736,13995,-11172,Spoofed
-58810,-109685,-311085,-153735,13996,-11171,Spoofed
-58809,-109684,-311084,-153734,13997,-11170,Spoofed
-58808,-109683,-311083,-153733,13998,-11169,Spoofed
-58807,-109682,-311082,-153732,13999,-11168,Spoofed
-58806,-109681,-311081,-153731,14000,-11167,Spoofed
-58805,-109680,-311080,-153730,14001,-11166,Spoofed
-58804,-109679,-311079,-153729,14002,-11165,Spoofed
-58803,-109678,-311078,-153728,14003,-11164,Spoofed
-58802,-109677,-311077,-153727,14004,-11163,Spoofed
-58801,-109676,-311076,-153726,14005,-11162,Spoofed
-58800,-109675,-311075,-153725,14006,-11161,Spoofed
-58799,-109674,-311074,-153724,14007,-11160,Spoofed
-58798,-109673,-311073,-153723,14008,-11159,Spoofed
-58797,-109672,-311072,-153722,14009,-11158,Spoofed
-58796,-109671,-311071,-153721,14010,-11157,Spoofed
-58795,-109670,-311070,-153720,14011,-11156,Spoofed
-58794,-109669,-311069,-153719,14012,-11155,Spoofed
-58793,-109668,-311068,-153718,14013,-11154,Spoofed
-58792,-109667,-311067,-153717,14014,-11153,Spoofed
-58791,-109666,-311066,-153716,14015,-11152,Spoofed
-58790,-109665,-311065,-153715,14016,-11151,Spoofed
-58789,-109664,-311064,-153714,14017,-11150,Spoofed
-58788,-109663,-311063,-153713,14018,-11149,Spoofed
-58787,-109662,-311062,-153712,14019,-11148,Spoofed
-58786,-109661,-311061,-153711,14020,-11147,Spoofed
-58785,-109660,-311060,-153710,14021,-11146,Spoofed
-58784,-109659,-311059,-153709,14022,-11145,Spoofed
-58783,-109658,-311058,-153708,14023,-11144,Spoofed
-58782,-109657,-311057,-153707,14024,-11143,Spoofed
-58781,-109656,-311056,-153706,14025,-11142,Spoofed
-58780,-109655,-311055,-153705,14026,-11141,Spoofed
-58779,-109654,-311054,-153704,14027,-11140,Spoofed
-58778,-109653,-311053,-153703,14028,-11139,Spoofed
-58777,-109652,-311052,-153702,14029,-11138,Spoofed
-58776,-109651,-311051,-153701,14030,-11137,Spoofed
-58775,-109650,-311050,-153700,14031,-11136,Spoofed
-58774,-109649,-311049,-153699,14032,-11135,Spoofed
-58773,-109648,-311048,-153698,14033,-11134,Spoofed
-58772,-109647,-311047,-153697,14034,-11133,Spoofed
-58771,-109646,-311046,-153696,14035,-11132,Spoofed
-58770,-109645,-311045,-153695,14036,-11131,Spoofed
-58769,-109644,-311044,-153694,14037,-11130,Spoofed
-58768,-109643,-311043,-153693,14038,-11129,Spoofed
-58767,-109642,-311042,-153692,14039,-11128,Spoofed
-58766,-109641,-311041,-153691,14040,-11127,Spoofed
-58765,-109640,-311040,-153690,14041,-11126,Spoofed
-58764,-109639,-311039,-153689,14042,-11125,Spoofed
-58763,-109638,-311038,-153688,14043,-11124,Spoofed
-58762,-109637,-311037,-153687,14044,-11123,Spoofed
-58761,-109636,-311036,-153686,14045,-11122,Spoofed
-58760,-109635,-311035,-153685,14046,-11121,Spoofed
-58759,-109634,-311034,-153684,14047,-11120,Spoofed
-58758,-109633,-311033,-153683,14048,-11119,Spoofed
-58757,-109632,-311032,-153682,14049,-11118,Spoofed
-58756,-109631,-311031,-153681,14050,-11117,Spoofed
-58755,-109630,-311030,-153680,14051,-11116,Spoofed
-58754,-109629,-311029,-153679,14052,-11115,Spoofed
-58753,-109628,-311028,-153678,14053,-11114,Spoofed
-58752,-109627,-311027,-153677,14054,-11113,Spoofed
-58751,-109626,-311026,-153676,14055,-11112,Spoofed
-58750,-109625,-311025,-153675,14056,-11111,Spoofed
-58749,-109624,-311024,-153674,14057,-11110,Spoofed
-58748,-109623,-311023,-153673,14058,-11109,Spoofed
-58747,-109622,-311022,-153672,14059,-11108,Spoofed
-58746,-109621,-311021,-153671,14060,-11107,Spoofed
-58745,-109620,-311020,-153670,14061,-11106,Spoofed
-58744,-109619,-311019,-153669,14062,-11105,Spoofed
-58743,-109618,-311018,-153668,14063,-11104,Spoofed
-58742,-109617,-311017,-153667,14064,-11103,Spoofed
-58741,-109616,-311016,-153666,14065,-11102,Spoofed
-58740,-109615,-311015,-153665,14066,-11101,Spoofed
-58739,-109614,-311014,-153664,14067,-11100,Spoofed
-58738,-109613,-311013,-153663,14068,-11099,Spoofed
-58737,-109612,-311012,-153662,14069,-11098,Spoofed
-58736,-109611,-311011,-153661,14070,-11097,Spoofed
-58735,-109610,-311010,-153660,14071,-11096,Spoofed
-58734,-109609,-311009,-153659,14072,-11095,Spoofed
-58733,-109608,-311008,-153658,14073,-11094,Spoofed
-58732,-109607,-311007,-153657,14074,-11093,Spoofed
-58731,-109606,-311006,-153656,14075,-11092,Spoofed
-58730,-109605,-311005,-153655,14076,-11091,Spoofed
-58729,-109604,-311004,-153654,14077,-11090,Spoofed
-58728,-109603,-311003,-153653,14078,-11089,Spoofed
-58727,-109602,-311002,-153652,14079,-11088,Spoofed
-58726,-109601,-311001,-153651,14080,-11087,Spoofed
-58725,-109600,-311000,-153650,14081,-11086,Spoofed
-58724,-109599,-310999,-153649,14082,-11085,Spoofed
-58723,-109598,-310998,-153648,14083,-11084,Spoofed
-58722,-109597,-310997,-153647,14084,-11083,Spoofed
-58721,-109596,-310996,-153646,14085,-11082,Spoofed
-58720,-109595,-310995,-153645,14086,-11081,Spoofed
-58719,-109594,-310994,-153644,14087,-11080,Spoofed
-58718,-109593,-310993,-153643,14088,-11079,Spoofed
-58717,-109592,-310992,-153642,14089,-11078,Spoofed
-58716,-109591,-310991,-153641,14090,-11077,Spoofed
-58715,-109590,-310990,-153640,14091,-11076,Spoofed
-58714,-109589,-310989,-153639,14092,-11075,Spoofed
-58713,-109588,-310988,-153638,14093,-11074,Spoofed
-58712,-109587,-310987,-153637,14094,-11073,Spoofed
-58711,-109586,-310986,-153636,14095,-11072,Spoofed
-58710,-109585,-310985,-153635,14096,-11071,Spoofed
-58709,-109584,-310984,-153634,14097,-11070,Spoofed
-58708,-109583,-310983,-153633,14098,-11069,Spoofed
-58707,-109582,-310982,-153632,14099,-11068,Spoofed
-58706,-109581,-310981,-153631,14100,-11067,Spoofed
-58705,-109580,-310980,-153630,14101,-11066,Spoofed
-58704,-109579,-310979,-153629,14102,-11065,Spoofed
-58703,-109578,-310978,-153628,14103,-11064,Spoofed
-58702,-109577,-310977,-153627,14104,-11063,Spoofed
-58701,-109576,-310976,-153626,14105,-11062,Spoofed
-58700,-109575,-310975,-153625,14106,-11061,Spoofed
-58699,-109574,-310974,-153624,14107,-11060,Spoofed
-58698,-109573,-310973,-153623,14108,-11059,Spoofed
-58697,-109572,-310972,-153622,14109,-11058,Spoofed
-58696,-109571,-310971,-153621,14110,-11057,Spoofed
-58695,-109570,-310970,-153620,14111,-11056,Spoofed
-58694,-109569,-310969,-153619,14112,-11055,Spoofed
-58693,-109568,-310968,-153618,14113,-11054,Spoofed
-58692,-109567,-310967,-153617,14114,-11053,Spoofed
-58691,-109566,-310966,-153616,14115,-11052,Spoofed
-58690,-109565,-310965,-153615,14116,-11051,Spoofed
-58689,-109564,-310964,-153614,14117,-11050,Spoofed
-58688,-109563,-310963,-153613,14118,-11049,Spoofed
-58687,-109562,-310962,-153612,14119,-11048,Spoofed
-58686,-109561,-310961,-153611,14120,-11047,Spoofed
-58685,-109560,-310960,-153610,14121,-11046,Spoofed
-58684,-109559,-310959,-153609,14122,-11045,Spoofed
-58683,-109558,-310958,-153608,14123,-11044,Spoofed
-58682,-109557,-310957,-153607,14124,-11043,Spoofed
-58681,-109556,-310956,-153606,14125,-11042,Spoofed
-58680,-109555,-310955,-153605,14126,-11041,Spoofed
-58679,-109554,-310954,-153604,14127,-11040,Spoofed
-58678,-109553,-310953,-153603,14128,-11039,Spoofed
-58677,-109552,-310952,-153602,14129,-11038,Spoofed
-58676,-109551,-310951,-153601,14130,-11037,Spoofed
-58675,-109550,-310950,-153600,14131,-11036,Spoofed
-58674,-109549,-310949,-153599,14132,-11035,Spoofed
-58673,-109548,-310948,-153598,14133,-11034,Spoofed
-58672,-109547,-310947,-153597,14134,-11033,Spoofed
-58671,-109546,-310946,-153596,14135,-11032,Spoofed
-58670,-109545,-310945,-153595,14136,-11031,Spoofed
-58669,-109544,-310944,-153594,14137,-11030,Spoofed
-58668,-109543,-310943,-153593,14138,-11029,Spoofed
-58667,-109542,-310942,-153592,14139,-11028,Spoofed
-58666,-109541,-310941,-153591,14140,-11027,Spoofed
-58665,-109540,-310940,-153590,14141,-11026,Spoofed
-58664,-109539,-310939,-153589,14142,-11025,Spoofed
-58663,-109538,-310938,-153588,14143,-11024,Spoofed
-58662,-109537,-310937,-153587,14144,-11023,Spoofed
-58661,-109536,-310936,-153586,14145,-11022,Spoofed
-58660,-109535,-310935,-153585,14146,-11021,Spoofed
-58659,-109534,-310934,-153584,14147,-11020,Spoofed
-58658,-109533,-310933,-153583,14148,-11019,Spoofed
-58657,-109532,-310932,-153582,14149,-11018,Spoofed
-58656,-109531,-310931,-153581,14150,-11017,Spoofed
-58655,-109530,-310930,-153580,14151,-11016,Spoofed
-58654,-109529,-310929,-153579,14152,-11015,Spoofed
-58653,-109528,-310928,-153578,14153,-11014,Spoofed
-58652,-109527,-310927,-153577,14154,-11013,Spoofed
-58651,-109526,-310926,-153576,14155,-11012,Spoofed
-58650,-109525,-310925,-153575,14156,-11011,Spoofed
-58649,-109524,-310924,-153574,14157,-11010,Spoofed
-58648,-109523,-310923,-153573,14158,-11009,Spoofed
-58647,-109522,-310922,-153572,14159,-11008,Spoofed
-58646,-109521,-310921,-153571,14160,-11007,Spoofed
-58645,-109520,-310920,-153570,14161,-11006,Spoofed
-58644,-109519,-310919,-153569,14162,-11005,Spoofed
-58643,-109518,-310918,-153568,14163,-11004,Spoofed
-58642,-109517,-310917,-153567,14164,-11003,Spoofed
-58641,-109516,-310916,-153566,14165,-11002,Spoofed
-58640,-109515,-310915,-153565,14166,-11001,Spoofed
-58639,-109514,-310914,-153564,14167,-11000,Spoofed
-58638,-109513,-310913,-153563,14168,-10999,Spoofed
-58637,-109512,-310912,-153562,14169,-10998,Spoofed
-58636,-109511,-310911,-153561,14170,-10997,Spoofed
-58635,-109510,-310910,-153560,14171,-10996,Spoofed
-58634,-109509,-310909,-153559,14172,-10995,Spoofed
-58633,-109508,-310908,-153558,14173,-10994,Spoofed
-58632,-109507,-310907,-153557,14174,-10993,Spoofed
-58631,-109506,-310906,-153556,14175,-10992,Spoofed
-58630,-109505,-310905,-153555,14176,-10991,Spoofed
-58629,-109504,-310904,-153554,14177,-10990,Spoofed
-58628,-109503,-310903,-153553,14178,-10989,Spoofed
-58627,-109502,-310902,-153552,14179,-10988,Spoofed
-58626,-109501,-310901,-153551,14180,-10987,Spoofed
-58625,-109500,-310900,-153550,14181,-10986,Spoofed
-58624,-109499,-310899,-153549,14182,-10985,Spoofed
-58623,-109498,-310898,-153548,14183,-10984,Spoofed
-58622,-109497,-310897,-153547,14184,-10983,Spoofed
-58621,-109496,-310896,-153546,14185,-10982,Spoofed
-58620,-109495,-310895,-153545,14186,-10981,Spoofed
-58619,-109494,-310894,-153544,14187,-10980,Spoofed
-58618,-109493,-310893,-153543,14188,-10979,Spoofed
-58617,-109492,-310892,-153542,14189,-10978,Spoofed
-58616,-109491,-310891,-153541,14190,-10977,Spoofed
-58615,-109490,-310890,-153540,14191,-10976,Spoofed
-58614,-109489,-310889,-153539,14192,-10975,Spoofed
-58613,-109488,-310888,-153538,14193,-10974,Spoofed
-58612,-109487,-310887,-153537,14194,-10973,Spoofed
-58611,-109486,-310886,-153536,14195,-10972,Spoofed
-58610,-109485,-310885,-153535,14196,-10971,Spoofed
-58609,-109484,-310884,-153534,14197,-10970,Spoofed
-58608,-109483,-310883,-153533,14198,-10969,Spoofed
-58607,-109482,-310882,-153532,14199,-10968,Spoofed
-58606,-109481,-310881,-153531,14200,-10967,Spoofed
-58605,-109480,-310880,-153530,14201,-10966,Spoofed
-58604,-109479,-310879,-153529,14202,-10965,Spoofed
-58603,-109478,-310878,-153528,14203,-10964,Spoofed
-58602,-109477,-310877,-153527,14204,-10963,Spoofed
-58601,-109476,-310876,-153526,14205,-10962,Spoofed
-58600,-109475,-310875,-153525,14206,-10961,Spoofed
-58599,-109474,-310874,-153524,14207,-10960,Spoofed
-58598,-109473,-310873,-153523,14208,-10959,Spoofed
-58597,-109472,-310872,-153522,14209,-10958,Spoofed
-58596,-109471,-310871,-153521,14210,-10957,Spoofed
-58595,-109470,-310870,-153520,14211,-10956,Spoofed
-58594,-109469,-310869,-153519,14212,-10955,Spoofed
-58593,-109468,-310868,-153518,14213,-10954,Spoofed
-58592,-109467,-310867,-153517,14214,-10953,Spoofed
-58591,-109466,-310866,-153516,14215,-10952,Spoofed
-58590,-109465,-310865,-153515,14216,-10951,Spoofed
-58589,-109464,-310864,-153514,14217,-10950,Spoofed
-58588,-109463,-310863,-153513,14218,-10949,Spoofed
-58587,-109462,-310862,-153512,14219,-10948,Spoofed
-58586,-109461,-310861,-153511,14220,-10947,Spoofed
-58585,-109460,-310860,-153510,14221,-10946,Spoofed
-58584,-109459,-310859,-153509,14222,-10945,Spoofed
-58583,-109458,-310858,-153508,14223,-10944,Spoofed
-58582,-109457,-310857,-153507,14224,-10943,Spoofed
-58581,-109456,-310856,-153506,14225,-10942,Spoofed
-58580,-109455,-310855,-153505,14226,-10941,Spoofed
-58579,-109454,-310854,-153504,14227,-10940,Spoofed
-58578,-109453,-310853,-153503,14228,-10939,Spoofed
-58577,-109452,-310852,-153502,14229,-10938,Spoofed
-58576,-109451,-310851,-153501,14230,-10937,Spoofed
-58575,-109450,-310850,-153500,14231,-10936,Spoofed
-58574,-109449,-310849,-153499,14232,-10935,Spoofed
-58573,-109448,-310848,-153498,14233,-10934,Spoofed
-58572,-109447,-310847,-153497,14234,-10933,Spoofed
-58571,-109446,-310846,-153496,14235,-10932,Spoofed
-58570,-109445,-310845,-153495,14236,-10931,Spoofed
-58569,-109444,-310844,-153494,14237,-10930,Spoofed
-58568,-109443,-310843,-153493,14238,-10929,Spoofed
-58567,-109442,-310842,-153492,14239,-10928,Spoofed
-58566,-109441,-310841,-153491,14240,-10927,Spoofed
-58565,-109440,-310840,-153490,14241,-10926,Spoofed
-58564,-109439,-310839,-153489,14242,-10925,Spoofed
-58563,-109438,-310838,-153488,14243,-10924,Spoofed
-58562,-109437,-310837,-153487,14244,-10923,Spoofed
-58561,-109436,-310836,-153486,14245,-10922,Spoofed
-58560,-109435,-310835,-153485,14246,-10921,Spoofed
-58559,-109434,-310834,-153484,14247,-10920,Spoofed
-58558,-109433,-310833,-153483,14248,-10919,Spoofed
-58557,-109432,-310832,-153482,14249,-10918,Spoofed
-58556,-109431,-310831,-153481,14250,-10917,Spoofed
-58555,-109430,-310830,-153480,14251,-10916,Spoofed
-58554,-109429,-310829,-153479,14252,-10915,Spoofed
-58553,-109428,-310828,-153478,14253,-10914,Spoofed
-58552,-109427,-310827,-153477,14254,-10913,Spoofed
-58551,-109426,-310826,-153476,14255,-10912,Spoofed
-58550,-109425,-310825,-153475,14256,-10911,Spoofed
-58549,-109424,-310824,-153474,14257,-10910,Spoofed
-58548,-109423,-310823,-153473,14258,-10909,Spoofed
-58547,-109422,-310822,-153472,14259,-10908,Spoofed
-58546,-109421,-310821,-153471,14260,-10907,Spoofed
-58545,-109420,-310820,-153470,14261,-10906,Spoofed
-58544,-109419,-310819,-153469,14262,-10905,Spoofed
-58543,-109418,-310818,-153468,14263,-10904,Spoofed
-58542,-109417,-310817,-153467,14264,-10903,Spoofed
-58541,-109416,-310816,-153466,14265,-10902,Spoofed
-58540,-109415,-310815,-153465,14266,-10901,Spoofed
-58539,-109414,-310814,-153464,14267,-10900,Spoofed
-58538,-109413,-310813,-153463,14268,-10899,Spoofed
-58537,-109412,-310812,-153462,14269,-10898,Spoofed
-58536,-109411,-310811,-153461,14270,-10897,Spoofed
-58535,-109410,-310810,-153460,14271,-10896,Spoofed
-58534,-109409,-310809,-153459,14272,-10895,Spoofed
-58533,-109408,-310808,-153458,14273,-10894,Spoofed
-58532,-109407,-310807,-153457,14274,-10893,Spoofed
-58531,-109406,-310806,-153456,14275,-10892,Spoofed
-58530,-109405,-310805,-153455,14276,-10891,Spoofed
-58529,-109404,-310804,-153454,14277,-10890,Spoofed
-58528,-109403,-310803,-153453,14278,-10889,Spoofed
-58527,-109402,-310802,-153452,14279,-10888,Spoofed
-58526,-109401,-310801,-153451,14280,-10887,Spoofed
-58525,-109400,-310800,-153450,14281,-10886,Spoofed
-58524,-109399,-310799,-153449,14282,-10885,Spoofed
-58523,-109398,-310798,-153448,14283,-10884,Spoofed
-58522,-109397,-310797,-153447,14284,-10883,Spoofed
-58521,-109396,-310796,-153446,14285,-10882,Spoofed
-58520,-109395,-310795,-153445,14286,-10881,Spoofed
-58519,-109394,-310794,-153444,14287,-10880,Spoofed
-58518,-109393,-310793,-153443,14288,-10879,Spoofed
-58517,-109392,-310792,-153442,14289,-10878,Spoofed
-58516,-109391,-310791,-153441,14290,-10877,Spoofed
-58515,-109390,-310790,-153440,14291,-10876,Spoofed
-58514,-109389,-310789,-153439,14292,-10875,Spoofed
-58513,-109388,-310788,-153438,14293,-10874,Spoofed
-58512,-109387,-310787,-153437,14294,-10873,Spoofed
-58511,-109386,-310786,-153436,14295,-10872,Spoofed
-58510,-109385,-310785,-153435,14296,-10871,Spoofed
-58509,-109384,-310784,-153434,14297,-10870,Spoofed
-58508,-109383,-310783,-153433,14298,-10869,Spoofed
-58507,-109382,-310782,-153432,14299,-10868,Spoofed
-58506,-109381,-310781,-153431,14300,-10867,Spoofed
-58505,-109380,-310780,-153430,14301,-10866,Spoofed
-58504,-109379,-310779,-153429,14302,-10865,Spoofed
-58503,-109378,-310778,-153428,14303,-10864,Spoofed
-58502,-109377,-310777,-153427,14304,-10863,Spoofed
-58501,-109376,-310776,-153426,14305,-10862,Spoofed
-58500,-109375,-310775,-153425,14306,-10861,Spoofed
-58499,-109374,-310774,-153424,14307,-10860,Spoofed
-58498,-109373,-310773,-153423,14308,-10859,Spoofed
-58497,-109372,-310772,-153422,14309,-10858,Spoofed
-58496,-109371,-310771,-153421,14310,-10857,Spoofed
-58495,-109370,-310770,-153420,14311,-10856,Spoofed
-58494,-109369,-310769,-153419,14312,-10855,Spoofed
-58493,-109368,-310768,-153418,14313,-10854,Spoofed
-58492,-109367,-310767,-153417,14314,-10853,Spoofed
-58491,-109366,-310766,-153416,14315,-10852,Spoofed
-58490,-109365,-310765,-153415,14316,-10851,Spoofed
-58489,-109364,-310764,-153414,14317,-10850,Spoofed
-58488,-109363,-310763,-153413,14318,-10849,Spoofed
-58487,-109362,-310762,-153412,14319,-10848,Spoofed
-58486,-109361,-310761,-153411,14320,-10847,Spoofed
-58485,-109360,-310760,-153410,14321,-10846,Spoofed
-58484,-109359,-310759,-153409,14322,-10845,Spoofed
-58483,-109358,-310758,-153408,14323,-10844,Spoofed
-58482,-109357,-310757,-153407,14324,-10843,Spoofed
-58481,-109356,-310756,-153406,14325,-10842,Spoofed
-58480,-109355,-310755,-153405,14326,-10841,Spoofed
-58479,-109354,-310754,-153404,14327,-10840,Spoofed
-58478,-109353,-310753,-153403,14328,-10839,Spoofed
-58477,-109352,-310752,-153402,14329,-10838,Spoofed
