I_P  ,I_E,I_L  ,Q_E ,Q_P,Q_L  ,Labels
19298,-102810,-54736,-16319,-53219,-117310,Spoofed
19299,-102809,-54735,-16318,-53218,-117309,Spoofed
19300,-102808,-54734,-16317,-53217,-117308,Spoofed
19301,-102807,-54733,-16316,-53216,-117307,Spoofed
19302,-102806,-54732,-16315,-53215,-117306,Spoofed
19303,-102805,-54731,-16314,-53214,-117305,Spoofed
19304,-102804,-54730,-16313,-53213,-117304,Spoofed
19305,-102803,-54729,-16312,-53212,-117303,Spoofed
19306,-102802,-54728,-16311,-53211,-117302,Spoofed
19307,-102801,-54727,-16310,-53210,-117301,Spoofed
19308,-102800,-54726,-16309,-53209,-117300,Spoofed
19309,-102799,-54725,-16308,-53208,-117299,Spoofed
19310,-102798,-54724,-16307,-53207,-117298,Spoofed
19311,-102797,-54723,-16306,-53206,-117297,Spoofed
19312,-102796,-54722,-16305,-53205,-117296,Spoofed
19313,-102795,-54721,-16304,-53204,-117295,Spoofed
19314,-102794,-54720,-16303,-53203,-117294,Spoofed
19315,-102793,-54719,-16302,-53202,-117293,Spoofed
19316,-102792,-54718,-16301,-53201,-117292,Spoofed
19317,-102791,-54717,-16300,-53200,-117291,Spoofed
19318,-102790,-54716,-16299,-53199,-117290,Spoofed
19319,-102789,-54715,-16298,-53198,-117289,Spoofed
19320,-102788,-54714,-16297,-53197,-117288,Spoofed
19321,-102787,-54713,-16296,-53196,-117287,Spoofed
19322,-102786,-54712,-16295,-53195,-117286,Spoofed
19323,-102785,-54711,-16294,-53194,-117285,Spoofed
19324,-102784,-54710,-16293,-53193,-117284,Spoofed
19325,-102783,-54709,-16292,-53192,-117283,Spoofed
19326,-102782,-54708,-16291,-53191,-117282,Spoofed
19327,-102781,-54707,-16290,-53190,-117281,Spoofed
19328,-102780,-54706,-16289,-53189,-117280,Spoofed
19329,-102779,-54705,-16288,-53188,-117279,Spoofed
19330,-102778,-54704,-16287,-53187,-117278,Spoofed
19331,-102777,-54703,-16286,-53186,-117277,Spoofed
19332,-102776,-54702,-16285,-53185,-117276,Spoofed
19333,-102775,-54701,-16284,-53184,-117275,Spoofed
19334,-102774,-54700,-16283,-53183,-117274,Spoofed
19335,-102773,-54699,-16282,-53182,-117273,Spoofed
19336,-102772,-54698,-16281,-53181,-117272,Spoofed
19337,-102771,-54697,-16280,-53180,-117271,Spoofed
19338,-102770,-54696,-16279,-53179,-117270,Spoofed
19339,-102769,-54695,-16278,-53178,-117269,Spoofed
19340,-102768,-54694,-16277,-53177,-117268,Spoofed
19341,-102767,-54693,-16276,-53176,-117267,Spoofed
19342,-102766,-54692,-16275,-53175,-117266,Spoofed
19343,-102765,-54691,-16274,-53174,-117265,Spoofed
19344,-102764,-54690,-16273,-53173,-117264,Spoofed
19345,-102763,-54689,-16272,-53172,-117263,Spoofed
19346,-102762,-54688,-16271,-53171,-117262,Spoofed
19347,-102761,-54687,-16270,-53170,-117261,Spoofed
19348,-102760,-54686,-16269,-53169,-117260,Spoofed
19349,-102759,-54685,-16268,-53168,-117259,Spoofed
19350,-102758,-54684,-16267,-53167,-117258,Spoofed
19351,-102757,-54683,-16266,-53166,-117257,Spoofed
19352,-102756,-54682,-16265,-53165,-117256,Spoofed
19353,-102755,-54681,-16264,-53164,-117255,Spoofed
19354,-102754,-54680,-16263,-53163,-117254,Spoofed
19355,-102753,-54679,-16262,-53162,-117253,Spoofed
19356,-102752,-54678,-16261,-53161,-117252,Spoofed
19357,-102751,-54677,-16260,-53160,-117251,Spoofed
19358,-102750,-54676,-16259,-53159,-117250,Spoofed
19359,-102749,-54675,-16258,-53158,-117249,Spoofed
19360,-102748,-54674,-16257,-53157,-117248,Spoofed
19361,-102747,-54673,-16256,-53156,-117247,Spoofed
19362,-102746,-54672,-16255,-53155,-117246,Spoofed
19363,-102745,-54671,-16254,-53154,-117245,Spoofed
19364,-102744,-54670,-16253,-53153,-117244,Spoofed
19365,-102743,-54669,-16252,-53152,-117243,Spoofed
19366,-102742,-54668,-16251,-53151,-117242,Spoofed
19367,-102741,-54667,-16250,-53150,-117241,Spoofed
19368,-102740,-54666,-16249,-53149,-117240,Spoofed
19369,-102739,-54665,-16248,-53148,-117239,Spoofed
19370,-102738,-54664,-16247,-53147,-117238,Spoofed
19371,-102737,-54663,-16246,-53146,-117237,Spoofed
19372,-102736,-54662,-16245,-53145,-117236,Spoofed
19373,-102735,-54661,-16244,-53144,-117235,Spoofed
19374,-102734,-54660,-16243,-53143,-117234,Spoofed
19375,-102733,-54659,-16242,-53142,-117233,Spoofed
19376,-102732,-54658,-16241,-53141,-117232,Spoofed
19377,-102731,-54657,-16240,-53140,-117231,Spoofed
19378,-102730,-54656,-16239,-53139,-117230,Spoofed
19379,-102729,-54655,-16238,-53138,-117229,Spoofed
19380,-102728,-54654,-16237,-53137,-117228,Spoofed
19381,-102727,-54653,-16236,-53136,-117227,Spoofed
19382,-102726,-54652,-16235,-53135,-117226,Spoofed
19383,-102725,-54651,-16234,-53134,-117225,Spoofed
19384,-102724,-54650,-16233,-53133,-117224,Spoofed
19385,-102723,-54649,-16232,-53132,-117223,Spoofed
19386,-102722,-54648,-16231,-53131,-117222,Spoofed
19387,-102721,-54647,-16230,-53130,-117221,Spoofed
19388,-102720,-54646,-16229,-53129,-117220,Spoofed
19389,-102719,-54645,-16228,-53128,-117219,Spoofed
19390,-102718,-54644,-16227,-53127,-117218,Spoofed
19391,-102717,-54643,-16226,-53126,-117217,Spoofed
19392,-102716,-54642,-16225,-53125,-117216,Spoofed
19393,-102715,-54641,-16224,-53124,-117215,Spoofed
19394,-102714,-54640,-16223,-53123,-117214,Spoofed
19395,-102713,-54639,-16222,-53122,-117213,Spoofed
19396,-102712,-54638,-16221,-53121,-117212,Spoofed
19397,-102711,-54637,-16220,-53120,-117211,Spoofed
19398,-102710,-54636,-16219,-53119,-117210,Spoofed
19399,-102709,-54635,-16218,-53118,-117209,Spoofed
19400,-102708,-54634,-16217,-53117,-117208,Spoofed
19401,-102707,-54633,-16216,-53116,-117207,Spoofed
19402,-102706,-54632,-16215,-53115,-117206,Spoofed
19403,-102705,-54631,-16214,-53114,-117205,Spoofed
19404,-102704,-54630,-16213,-53113,-117204,Spoofed
19405,-102703,-54629,-16212,-53112,-117203,Spoofed
19406,-102702,-54628,-16211,-53111,-117202,Spoofed
19407,-102701,-54627,-16210,-53110,-117201,Spoofed
19408,-102700,-54626,-16209,-53109,-117200,Spoofed
19409,-102699,-54625,-16208,-53108,-117199,Spoofed
19410,-102698,-54624,-16207,-53107,-117198,Spoofed
19411,-102697,-54623,-16206,-53106,-117197,Spoofed
19412,-102696,-54622,-16205,-53105,-117196,Spoofed
19413,-102695,-54621,-16204,-53104,-117195,Spoofed
19414,-102694,-54620,-16203,-53103,-117194,Spoofed
19415,-102693,-54619,-16202,-53102,-117193,Spoofed
19416,-102692,-54618,-16201,-53101,-117192,Spoofed
19417,-102691,-54617,-16200,-53100,-117191,Spoofed
19418,-102690,-54616,-16199,-53099,-117190,Spoofed
19419,-102689,-54615,-16198,-53098,-117189,Spoofed
19420,-102688,-54614,-16197,-53097,-117188,Spoofed
19421,-102687,-54613,-16196,-53096,-117187,Spoofed
19422,-102686,-54612,-16195,-53095,-117186,Spoofed
19423,-102685,-54611,-16194,-53094,-117185,Spoofed
19424,-102684,-54610,-16193,-53093,-117184,Spoofed
19425,-102683,-54609,-16192,-53092,-117183,Spoofed
19426,-102682,-54608,-16191,-53091,-117182,Spoofed
19427,-102681,-54607,-16190,-53090,-117181,Spoofed
19428,-102680,-54606,-16189,-53089,-117180,Spoofed
19429,-102679,-54605,-16188,-53088,-117179,Spoofed
19430,-102678,-54604,-16187,-53087,-117178,Spoofed
19431,-102677,-54603,-16186,-53086,-117177,Spoofed
19432,-102676,-54602,-16185,-53085,-117176,Spoofed
19433,-102675,-54601,-16184,-53084,-117175,Spoofed
19434,-102674,-54600,-16183,-53083,-117174,Spoofed
19435,-102673,-54599,-16182,-53082,-117173,Spoofed
19436,-102672,-54598,-16181,-53081,-117172,Spoofed
19437,-102671,-54597,-16180,-53080,-117171,Spoofed
19438,-102670,-54596,-16179,-53079,-117170,Spoofed
19439,-102669,-54595,-16178,-53078,-117169,Spoofed
19440,-102668,-54594,-16177,-53077,-117168,Spoofed
19441,-102667,-54593,-16176,-53076,-117167,Spoofed
19442,-102666,-54592,-16175,-53075,-117166,Spoofed
19443,-102665,-54591,-16174,-53074,-117165,Spoofed
19444,-102664,-54590,-16173,-53073,-117164,Spoofed
19445,-102663,-54589,-16172,-53072,-117163,Spoofed
19446,-102662,-54588,-16171,-53071,-117162,Spoofed
19447,-102661,-54587,-16170,-53070,-117161,Spoofed
19448,-102660,-54586,-16169,-53069,-117160,Spoofed
19449,-102659,-54585,-16168,-53068,-117159,Spoofed
19450,-102658,-54584,-16167,-53067,-117158,Spoofed
19451,-102657,-54583,-16166,-53066,-117157,Spoofed
19452,-102656,-54582,-16165,-53065,-117156,Spoofed
19453,-102655,-54581,-16164,-53064,-117155,Spoofed
19454,-102654,-54580,-16163,-53063,-117154,Spoofed
19455,-102653,-54579,-16162,-53062,-117153,Spoofed
19456,-102652,-54578,-16161,-53061,-117152,Spoofed
19457,-102651,-54577,-16160,-53060,-117151,Spoofed
19458,-102650,-54576,-16159,-53059,-117150,Spoofed
19459,-102649,-54575,-16158,-53058,-117149,Spoofed
19460,-102648,-54574,-16157,-53057,-117148,Spoofed
19461,-102647,-54573,-16156,-53056,-117147,Spoofed
19462,-102646,-54572,-16155,-53055,-117146,Spoofed
19463,-102645,-54571,-16154,-53054,-117145,Spoofed
19464,-102644,-54570,-16153,-53053,-117144,Spoofed
19465,-102643,-54569,-16152,-53052,-117143,Spoofed
19466,-102642,-54568,-16151,-53051,-117142,Spoofed
19467,-102641,-54567,-16150,-53050,-117141,Spoofed
19468,-102640,-54566,-16149,-53049,-117140,Spoofed
19469,-102639,-54565,-16148,-53048,-117139,Spoofed
19470,-102638,-54564,-16147,-53047,-117138,Spoofed
19471,-102637,-54563,-16146,-53046,-117137,Spoofed
19472,-102636,-54562,-16145,-53045,-117136,Spoofed
19473,-102635,-54561,-16144,-53044,-117135,Spoofed
19474,-102634,-54560,-16143,-53043,-117134,Spoofed
19475,-102633,-54559,-16142,-53042,-117133,Spoofed
19476,-102632,-54558,-16141,-53041,-117132,Spoofed
19477,-102631,-54557,-16140,-53040,-117131,Spoofed
19478,-102630,-54556,-16139,-53039,-117130,Spoofed
19479,-102629,-54555,-16138,-53038,-117129,Spoofed
19480,-102628,-54554,-16137,-53037,-117128,Spoofed
19481,-102627,-54553,-16136,-53036,-117127,Spoofed
19482,-102626,-54552,-16135,-53035,-117126,Spoofed
19483,-102625,-54551,-16134,-53034,-117125,Spoofed
19484,-102624,-54550,-16133,-53033,-117124,Spoofed
19485,-102623,-54549,-16132,-53032,-117123,Spoofed
19486,-102622,-54548,-16131,-53031,-117122,Spoofed
19487,-102621,-54547,-16130,-53030,-117121,Spoofed
19488,-102620,-54546,-16129,-53029,-117120,Spoofed
19489,-102619,-54545,-16128,-53028,-117119,Spoofed
19490,-102618,-54544,-16127,-53027,-117118,Spoofed
19491,-102617,-54543,-16126,-53026,-117117,Spoofed
19492,-102616,-54542,-16125,-53025,-117116,Spoofed
19493,-102615,-54541,-16124,-53024,-117115,Spoofed
19494,-102614,-54540,-16123,-53023,-117114,Spoofed
19495,-102613,-54539,-16122,-53022,-117113,Spoofed
19496,-102612,-54538,-16121,-53021,-117112,Spoofed
19497,-102611,-54537,-16120,-53020,-117111,Spoofed
19498,-102610,-54536,-16119,-53019,-117110,Spoofed
19499,-102609,-54535,-16118,-53018,-117109,Spoofed
19500,-102608,-54534,-16117,-53017,-117108,Spoofed
19501,-102607,-54533,-16116,-53016,-117107,Spoofed
19502,-102606,-54532,-16115,-53015,-117106,Spoofed
19503,-102605,-54531,-16114,-53014,-117105,Spoofed
19504,-102604,-54530,-16113,-53013,-117104,Spoofed
19505,-102603,-54529,-16112,-53012,-117103,Spoofed
19506,-102602,-54528,-16111,-53011,-117102,Spoofed
19507,-102601,-54527,-16110,-53010,-117101,Spoofed
19508,-102600,-54526,-16109,-53009,-117100,Spoofed
19509,-102599,-54525,-16108,-53008,-117099,Spoofed
19510,-102598,-54524,-16107,-53007,-117098,Spoofed
19511,-102597,-54523,-16106,-53006,-117097,Spoofed
19512,-102596,-54522,-16105,-53005,-117096,Spoofed
19513,-102595,-54521,-16104,-53004,-117095,Spoofed
19514,-102594,-54520,-16103,-53003,-117094,Spoofed
19515,-102593,-54519,-16102,-53002,-117093,Spoofed
19516,-102592,-54518,-16101,-53001,-117092,Spoofed
19517,-102591,-54517,-16100,-53000,-117091,Spoofed
19518,-102590,-54516,-16099,-52999,-117090,Spoofed
19519,-102589,-54515,-16098,-52998,-117089,Spoofed
19520,-102588,-54514,-16097,-52997,-117088,Spoofed
19521,-102587,-54513,-16096,-52996,-117087,Spoofed
19522,-102586,-54512,-16095,-52995,-117086,Spoofed
19523,-102585,-54511,-16094,-52994,-117085,Spoofed
19524,-102584,-54510,-16093,-52993,-117084,Spoofed
19525,-102583,-54509,-16092,-52992,-117083,Spoofed
19526,-102582,-54508,-16091,-52991,-117082,Spoofed
19527,-102581,-54507,-16090,-52990,-117081,Spoofed
19528,-102580,-54506,-16089,-52989,-117080,Spoofed
19529,-102579,-54505,-16088,-52988,-117079,Spoofed
19530,-102578,-54504,-16087,-52987,-117078,Spoofed
19531,-102577,-54503,-16086,-52986,-117077,Spoofed
19532,-102576,-54502,-16085,-52985,-117076,Spoofed
19533,-102575,-54501,-16084,-52984,-117075,Spoofed
19534,-102574,-54500,-16083,-52983,-117074,Spoofed
19535,-102573,-54499,-16082,-52982,-117073,Spoofed
19536,-102572,-54498,-16081,-52981,-117072,Spoofed
19537,-102571,-54497,-16080,-52980,-117071,Spoofed
19538,-102570,-54496,-16079,-52979,-117070,Spoofed
19539,-102569,-54495,-16078,-52978,-117069,Spoofed
19540,-102568,-54494,-16077,-52977,-117068,Spoofed
19541,-102567,-54493,-16076,-52976,-117067,Spoofed
19542,-102566,-54492,-16075,-52975,-117066,Spoofed
19543,-102565,-54491,-16074,-52974,-117065,Spoofed
19544,-102564,-54490,-16073,-52973,-117064,Spoofed
19545,-102563,-54489,-16072,-52972,-117063,Spoofed
19546,-102562,-54488,-16071,-52971,-117062,Spoofed
19547,-102561,-54487,-16070,-52970,-117061,Spoofed
19548,-102560,-54486,-16069,-52969,-117060,Spoofed
19549,-102559,-54485,-16068,-52968,-117059,Spoofed
19550,-102558,-54484,-16067,-52967,-117058,Spoofed
19551,-102557,-54483,-16066,-52966,-117057,Spoofed
19552,-102556,-54482,-16065,-52965,-117056,Spoofed
19553,-102555,-54481,-16064,-52964,-117055,Spoofed
19554,-102554,-54480,-16063,-52963,-117054,Spoofed
19555,-102553,-54479,-16062,-52962,-117053,Spoofed
19556,-102552,-54478,-16061,-52961,-117052,Spoofed
19557,-102551,-54477,-16060,-52960,-117051,Spoofed
19558,-102550,-54476,-16059,-52959,-117050,Spoofed
19559,-102549,-54475,-16058,-52958,-117049,Spoofed
19560,-102548,-54474,-16057,-52957,-117048,Spoofed
19561,-102547,-54473,-16056,-52956,-117047,Spoofed
19562,-102546,-54472,-16055,-52955,-117046,Spoofed
19563,-102545,-54471,-16054,-52954,-117045,Spoofed
19564,-102544,-54470,-16053,-52953,-117044,Spoofed
19565,-102543,-54469,-16052,-52952,-117043,Spoofed
19566,-102542,-54468,-16051,-52951,-117042,Spoofed
19567,-102541,-54467,-16050,-52950,-117041,Spoofed
19568,-102540,-54466,-16049,-52949,-117040,Spoofed
19569,-102539,-54465,-16048,-52948,-117039,Spoofed
19570,-102538,-54464,-16047,-52947,-117038,Spoofed
19571,-102537,-54463,-16046,-52946,-117037,Spoofed
19572,-102536,-54462,-16045,-52945,-117036,Spoofed
19573,-102535,-54461,-16044,-52944,-117035,Spoofed
19574,-102534,-54460,-16043,-52943,-117034,Spoofed
19575,-102533,-54459,-16042,-52942,-117033,Spoofed
19576,-102532,-54458,-16041,-52941,-117032,Spoofed
19577,-102531,-54457,-16040,-52940,-117031,Spoofed
19578,-102530,-54456,-16039,-52939,-117030,Spoofed
19579,-102529,-54455,-16038,-52938,-117029,Spoofed
19580,-102528,-54454,-16037,-52937,-117028,Spoofed
19581,-102527,-54453,-16036,-52936,-117027,Spoofed
19582,-102526,-54452,-16035,-52935,-117026,Spoofed
19583,-102525,-54451,-16034,-52934,-117025,Spoofed
19584,-102524,-54450,-16033,-52933,-117024,Spoofed
19585,-102523,-54449,-16032,-52932,-117023,Spoofed
19586,-102522,-54448,-16031,-52931,-117022,Spoofed
19587,-102521,-54447,-16030,-52930,-117021,Spoofed
19588,-102520,-54446,-16029,-52929,-117020,Spoofed
19589,-102519,-54445,-16028,-52928,-117019,Spoofed
19590,-102518,-54444,-16027,-52927,-117018,Spoofed
19591,-102517,-54443,-16026,-52926,-117017,Spoofed
19592,-102516,-54442,-16025,-52925,-117016,Spoofed
19593,-102515,-54441,-16024,-52924,-117015,Spoofed
19594,-102514,-54440,-16023,-52923,-117014,Spoofed
19595,-102513,-54439,-16022,-52922,-117013,Spoofed
19596,-102512,-54438,-16021,-52921,-117012,Spoofed
19597,-102511,-54437,-16020,-52920,-117011,Spoofed
19598,-102510,-54436,-16019,-52919,-117010,Spoofed
19599,-102509,-54435,-16018,-52918,-117009,Spoofed
19600,-102508,-54434,-16017,-52917,-117008,Spoofed
19601,-102507,-54433,-16016,-52916,-117007,Spoofed
19602,-102506,-54432,-16015,-52915,-117006,Spoofed
19603,-102505,-54431,-16014,-52914,-117005,Spoofed
19604,-102504,-54430,-16013,-52913,-117004,Spoofed
19605,-102503,-54429,-16012,-52912,-117003,Spoofed
19606,-102502,-54428,-16011,-52911,-117002,Spoofed
19607,-102501,-54427,-16010,-52910,-117001,Spoofed
19608,-102500,-54426,-16009,-52909,-117000,Spoofed
19609,-102499,-54425,-16008,-52908,-116999,Spoofed
19610,-102498,-54424,-16007,-52907,-116998,Spoofed
19611,-102497,-54423,-16006,-52906,-116997,Spoofed
19612,-102496,-54422,-16005,-52905,-116996,Spoofed
19613,-102495,-54421,-16004,-52904,-116995,Spoofed
19614,-102494,-54420,-16003,-52903,-116994,Spoofed
19615,-102493,-54419,-16002,-52902,-116993,Spoofed
19616,-102492,-54418,-16001,-52901,-116992,Spoofed
19617,-102491,-54417,-16000,-52900,-116991,Spoofed
19618,-102490,-54416,-15999,-52899,-116990,Spoofed
19619,-102489,-54415,-15998,-52898,-116989,Spoofed
19620,-102488,-54414,-15997,-52897,-116988,Spoofed
19621,-102487,-54413,-15996,-52896,-116987,Spoofed
19622,-102486,-54412,-15995,-52895,-116986,Spoofed
19623,-102485,-54411,-15994,-52894,-116985,Spoofed
19624,-102484,-54410,-15993,-52893,-116984,Spoofed
19625,-102483,-54409,-15992,-52892,-116983,Spoofed
19626,-102482,-54408,-15991,-52891,-116982,Spoofed
19627,-102481,-54407,-15990,-52890,-116981,Spoofed
19628,-102480,-54406,-15989,-52889,-116980,Spoofed
19629,-102479,-54405,-15988,-52888,-116979,Spoofed
19630,-102478,-54404,-15987,-52887,-116978,Spoofed
19631,-102477,-54403,-15986,-52886,-116977,Spoofed
19632,-102476,-54402,-15985,-52885,-116976,Spoofed
19633,-102475,-54401,-15984,-52884,-116975,Spoofed
19634,-102474,-54400,-15983,-52883,-116974,Spoofed
19635,-102473,-54399,-15982,-52882,-116973,Spoofed
19636,-102472,-54398,-15981,-52881,-116972,Spoofed
19637,-102471,-54397,-15980,-52880,-116971,Spoofed
19638,-102470,-54396,-15979,-52879,-116970,Spoofed
19639,-102469,-54395,-15978,-52878,-116969,Spoofed
19640,-102468,-54394,-15977,-52877,-116968,Spoofed
19641,-102467,-54393,-15976,-52876,-116967,Spoofed
19642,-102466,-54392,-15975,-52875,-116966,Spoofed
19643,-102465,-54391,-15974,-52874,-116965,Spoofed
19644,-102464,-54390,-15973,-52873,-116964,Spoofed
19645,-102463,-54389,-15972,-52872,-116963,Spoofed
19646,-102462,-54388,-15971,-52871,-116962,Spoofed
19647,-102461,-54387,-15970,-52870,-116961,Spoofed
19648,-102460,-54386,-15969,-52869,-116960,Spoofed
19649,-102459,-54385,-15968,-52868,-116959,Spoofed
19650,-102458,-54384,-15967,-52867,-116958,Spoofed
19651,-102457,-54383,-15966,-52866,-116957,Spoofed
19652,-102456,-54382,-15965,-52865,-116956,Spoofed
19653,-102455,-54381,-15964,-52864,-116955,Spoofed
19654,-102454,-54380,-15963,-52863,-116954,Spoofed
19655,-102453,-54379,-15962,-52862,-116953,Spoofed
19656,-102452,-54378,-15961,-52861,-116952,Spoofed
19657,-102451,-54377,-15960,-52860,-116951,Spoofed
19658,-102450,-54376,-15959,-52859,-116950,Spoofed
19659,-102449,-54375,-15958,-52858,-116949,Spoofed
19660,-102448,-54374,-15957,-52857,-116948,Spoofed
19661,-102447,-54373,-15956,-52856,-116947,Spoofed
19662,-102446,-54372,-15955,-52855,-116946,Spoofed
19663,-102445,-54371,-15954,-52854,-116945,Spoofed
19664,-102444,-54370,-15953,-52853,-116944,Spoofed
19665,-102443,-54369,-15952,-52852,-116943,Spoofed
19666,-102442,-54368,-15951,-52851,-116942,Spoofed
19667,-102441,-54367,-15950,-52850,-116941,Spoofed
19668,-102440,-54366,-15949,-52849,-116940,Spoofed
19669,-102439,-54365,-15948,-52848,-116939,Spoofed
19670,-102438,-54364,-15947,-52847,-116938,Spoofed
19671,-102437,-54363,-15946,-52846,-116937,Spoofed
19672,-102436,-54362,-15945,-52845,-116936,Spoofed
19673,-102435,-54361,-15944,-52844,-116935,Spoofed
19674,-102434,-54360,-15943,-52843,-116934,Spoofed
19675,-102433,-54359,-15942,-52842,-116933,Spoofed
19676,-102432,-54358,-15941,-52841,-116932,Spoofed
19677,-102431,-54357,-15940,-52840,-116931,Spoofed
19678,-102430,-54356,-15939,-52839,-116930,Spoofed
19679,-102429,-54355,-15938,-52838,-116929,Spoofed
19680,-102428,-54354,-15937,-52837,-116928,Spoofed
19681,-102427,-54353,-15936,-52836,-116927,Spoofed
19682,-102426,-54352,-15935,-52835,-116926,Spoofed
